"CChny_HanyouUniqueKey","CChny_HanyouCodeKey","CChny_Sort","CChny_HanyouCodeValue","CChny_HanyouCodeNaiyou","CChny_HanyouCodeSetumei"
"SIKINSITO119","SIKINSITO",119,"119","事業性保証債務履行","（運転資金）　事業性保証債務履行"
"SIKINSITO121","SIKINSITO",121,"121","増加運転資金","（運転資金）　増加運転資金"
"SIKINSITO122","SIKINSITO",122,"122","在庫備蓄","（運転資金）　在庫備蓄"
"SIKINSITO123","SIKINSITO",123,"123","整理・廃業資金","（運転資金）　整理・廃業資金"
"SIKINSITO124","SIKINSITO",124,"124","リストラ","（運転資金）　リストラ"
"SIKINSITO125","SIKINSITO",125,"125","新規起業（創業）","（運転資金）　新規起業（創業）"
"SIKINSITO126","SIKINSITO",126,"126","商品土地購入（更地）","（運転資金）　商品土地購入（更地）"
"SIKINSITO127","SIKINSITO",127,"127","商品建物建築","（運転資金）　商品建物建築"
"SIKINSITO128","SIKINSITO",128,"128","商品土地・建物","（運転資金）　商品土地・建物（戸建・マンション・テナント）"
"SIKINSITO129","SIKINSITO",129,"129","その他運転資金","（運転資金）　その他運転資金"
"SIKINSITO230","SIKINSITO",230,"230","機械購入（機械のみ）","（設備資金）　機械購入（機械のみ）"
"SIKINSITO231","SIKINSITO",231,"231","機械設備補修","（設備資金）　機械設備補修"
"SIKINSITO232","SIKINSITO",232,"232","建物・新築、増改築","（設備資金）　建物・新築、増改築"
"SIKINSITO233","SIKINSITO",233,"233","設備土地購入","（設備資金）　設備土地購入"
"SIKINSITO234","SIKINSITO",234,"234","営業車購入","（設備資金）　営業車購入"
"SIKINSITO235","SIKINSITO",235,"235","土地建物購入","（設備資金）　土地建物購入"
"SIKINSITO236","SIKINSITO",236,"236","研究開発投資","（設備資金）　研究開発投資"
"SIKINSITO237","SIKINSITO",237,"237","新規起業設備①","（設備資金）　新規起業設備①土地・建物・機械設備等（創業）（副業）"
"SIKINSITO238","SIKINSITO",238,"238","新規起業設備②","（設備資金）　新規起業設備②賃貸用土地建物購入（創業）（副業）"
"SIKINSITO239","SIKINSITO",239,"239","新規起業設備③","（設備資金）　新規起業設備③賃貸集合住宅取得･建築･増改築･補修(創業)(副業)"
"SIKINSITO240","SIKINSITO",240,"240","公害施設","（設備資金）　公害施設（移転等含む）"
"SIKINSITO241","SIKINSITO",241,"241","福利・厚生施設","（設備資金）　福利・厚生施設"
"SIKINSITO242","SIKINSITO",242,"242","設備近代化・合理化","（設備資金）　設備近代化・合理化（機械、建物）"
"SIKINSITO243","SIKINSITO",243,"243","増産設備","（設備資金）　増産設備（機械、建物、土地）"
"SIKINSITO244","SIKINSITO",244,"244","賃貸住宅取得・改装","（設備資金）　賃貸集合住宅取得・建築・増改築・補修"
"SIKINSITO245","SIKINSITO",245,"245","賃貸用建物用地購入","（設備資金）　賃貸用建物用地購入"
"SIKINSITO246","SIKINSITO",246,"246","賃貸建物建築","（設備資金）　賃貸建物建築"
"SIKINSITO247","SIKINSITO",247,"247","賃貸建物補修・改築","（設備資金）　賃貸建物補修・改築"
"SIKINSITO248","SIKINSITO",248,"248","賃貸建物・土地購入","（設備資金）　賃貸建物・土地購入（戸建、テナント等）"
"SIKINSITO249","SIKINSITO",249,"249","その他設備資金","（設備資金）　その他設備資金"
"SIKINSITO351","SIKINSITO",351,"351","建売住宅購入","（住宅資金）　建売住宅購入"
"SIKINSITO352","SIKINSITO",352,"352","中古住宅購入","（住宅資金）　中古住宅購入"
"SIKINSITO353","SIKINSITO",353,"353","新築","（住宅資金）　新築"
"SIKINSITO354","SIKINSITO",500,"354","マンション購入","（住宅資金）　マンション購入"
"SIKINSITO355","SIKINSITO",356,"355","増改築修繕","（住宅資金）　増改築修繕"
"SIKINSITO356","SIKINSITO",357,"356","住宅土地購入","（住宅資金）　土地購入"
"SIKINSITO357","SIKINSITO",358,"357","賃貸住宅","（住宅資金）　賃貸住宅"
"SIKINSITO358","SIKINSITO",359,"358","店舗付住宅購入","（住宅資金）　店舗付住宅購入"
"SIKINSITO359","SIKINSITO",354,"354","新築マンション購入","新築マンション購入資金"
"SIKINSITO360","SIKINSITO",355,"354","中古マンション購入","中古マンション購入資金"
"SIKINSITO369","SIKINSITO",369,"369","その他の住宅資金","（住宅資金）　その他の住宅資金"
"SIKINSITO471","SIKINSITO",471,"471","乗用車購入","（消費資金）　乗用車購入"
"SIKINSITO472","SIKINSITO",472,"472","電化製品購入","（消費資金）　電化製品購入"
"SIKINSITO479","SIKINSITO",479,"479","その他の消費財","（消費資金）　その他の消費財（衣料等）"
"SIKINSITO481","SIKINSITO",481,"481","教育","（消費資金）　教育"
"SIKINSITO482","SIKINSITO",482,"482","結婚","（消費資金）　結婚"
"SIKINSITO489","SIKINSITO",489,"489","その他のサービス","（消費資金）　その他のサービス（旅行・医療）"
"SIKINSITO491","SIKINSITO",491,"491","証券投資","（消費資金）　証券投資"
"SIKINSITO492","SIKINSITO",492,"492","不動産関連","（消費資金）　不動産関連"
"SIKINSITO493","SIKINSITO",493,"493","転貸資金","（消費資金）　転貸資金"
"SIKINSITO494","SIKINSITO",494,"494","住宅関連","（消費資金）　住宅関連"
"SIKINSITO495","SIKINSITO",495,"495","消費性保証債務履行","（消費資金）　消費性保証債務履行"
"SIKINSITO499","SIKINSITO",499,"499","その他の消費資金","（消費資金）　その他の消費資金"
"STOCK_EXC1","STOCK_EXC",1,"1","東証","東証"
"STOCK_EXC10","STOCK_EXC",10,"10","店頭","店頭"
"STOCK_EXC11","STOCK_EXC",11,"11","その他","その他"
"STOCK_EXC2","STOCK_EXC",2,"2","大証","大証"
"STOCK_EXC3","STOCK_EXC",3,"3","名証","名証"
"STOCK_EXC4","STOCK_EXC",4,"4","札証","札証"
"STOCK_EXC5","STOCK_EXC",5,"5","新証","新証"
"STOCK_EXC6","STOCK_EXC",6,"6","京証","京証"
"STOCK_EXC7","STOCK_EXC",7,"7","広証","広証"
"STOCK_EXC8","STOCK_EXC",8,"8","福証","福証"
"STOCK_EXC9","STOCK_EXC",9,"9","ナスダック","ナスダック"
"STOCK_EXC99","STOCK_EXC",99,"99","値洗い対象外","値洗い対象外"
"STRUCTURE1","STRUCTURE",1,"1","木造","木造"
"STRUCTURE2","STRUCTURE",2,"2","鉄骨造","鉄骨造"
"STRUCTURE3","STRUCTURE",3,"3","鉄筋コンクリート造","鉄筋コンクリート造"
"STRUCTURE4","STRUCTURE",4,"4","鉄骨コンクリート造","鉄骨コンクリート造"
"STRUCTURE5","STRUCTURE",5,"5","軽量鉄骨造","軽量鉄骨造"
"STRUCTURE6","STRUCTURE",6,"6","コンクリート造等","コンクリート造等"
"STRUCTURE7","STRUCTURE",7,"7","その他","その他"
"STUTUSKBN1","STUTUSKBN",1,"1","初審登録済み","初審登録済み"
"STUTUSKBN2","STUTUSKBN",2,"2","本部登録承認済み","本部登録承認済み"
"STUTUSKBN3","STUTUSKBN",3,"3","営業店回答済み","営業店回答済み"
"STUTUSKBN4","STUTUSKBN",4,"4","支店長承認済み","支店長承認済み"
"STUTUSKBN5","STUTUSKBN",5,"5","本部初審承認済み","本部初審承認済み"
"STUTUSKBN6","STUTUSKBN",6,"6","本部承認済み","本部承認済み"
"STUTUSKBN7","STUTUSKBN",7,"7","対応完了","対応完了"
"SYURYOKU1","SYURYOKU",1,"1","主力","主力取引"
"SYURYOKU2","SYURYOKU",2,"2","準主力","準主力取引"
"SYURYOKU3","SYURYOKU",3,"3","その他","その他"
"TAIOUJYOUKYOU01","TAIOUJYOUKYOU",1,"1","課題抽出済","課題抽出済"
"TAIOUJYOUKYOU02","TAIOUJYOUKYOU",2,"2","本部報告済","本部報告済"
"TAIOUJYOUKYOU03","TAIOUJYOUKYOU",3,"3","支援中","支援中"
"TAIOUJYOUKYOU04","TAIOUJYOUKYOU",4,"4","支援完了","支援完了"
"TAIOUKIKAN01","TAIOUKIKAN",1,"1","仲介会社(M&Aｾﾝﾀｰ等)","仲介会社(M&Aｾﾝﾀｰ等)"
"TAIOUKIKAN02","TAIOUKIKAN",2,"2","ｺﾝｻﾙ会社(山田ｺﾝｻﾙ等)","ｺﾝｻﾙ会社(山田ｺﾝｻﾙ等)"
"TAIOUKIKAN03","TAIOUKIKAN",2,"2","ｲﾝﾀｰﾈｯﾄM&Aｻｰﾋﾞｽ","ｲﾝﾀｰﾈｯﾄM&Aｻｰﾋﾞｽ"
"TAIOUKIKAN04","TAIOUKIKAN",2,"2","各事業引継ぎ支援ｾﾝﾀｰ","各事業引継ぎ支援ｾﾝﾀｰ"
"TAIOUKIKAN05","TAIOUKIKAN",2,"2","税理士・公認会計士","税理士・公認会計士"
"TAIOUKIKAN99","TAIOUKIKAN",3,"3","その他","その他"
"TAKINMEAN1","TAKINMEAN",1,"1","売買","売買"
"TAKINMEAN2","TAKINMEAN",2,"2","相続","相続"
"TAKINMEAN3","TAKINMEAN",3,"3","競売","競売"
"TAKINMEAN4","TAKINMEAN",4,"4","贈与","贈与"
"TAKINMEAN5","TAKINMEAN",5,"5","その他","その他"
"TANPOFDOU1","TANPOFDOU",1,"1","不動産","不動産"
"TANPOHANYOU1","TANPOHANYOU",4,"1","保証人","保証人(会社)"
"TANPOHANYOU10","TANPOHANYOU",10,"10","別除権","別除権"
"TANPOHANYOU11","TANPOHANYOU",11,"11","5年以内の回収見込額","5年以内の回収見込額"
"TANPOHANYOU12","TANPOHANYOU",12,"12","CF・清算配当","CF・清算配当"
"TANPOHANYOU2","TANPOHANYOU",3,"2","保証協会","保証協会"
"TANPOHANYOU3","TANPOHANYOU",2,"3","有価証券","有価証券"
"TANPOHANYOU4","TANPOHANYOU",1,"4","預金","預金"
"TANPOHANYOU5","TANPOHANYOU",7,"5","動産他","動産その他"
"TANPOHANYOU6","TANPOHANYOU",8,"6","その他","その他"
"TANPOHANYOU7","TANPOHANYOU",5,"7","その他保証","その他保証"
"TANPOHANYOU8","TANPOHANYOU",6,"8","その他分類額修正","その他分類額修正"
"TANPOHANYOU9","TANPOHANYOU",9,"9","出資金","出資金"
"TANPOSYURUI1001","TANPOSYURUI",1,"1001","協会/一般 京都","協会／一般　京都"
"TANPOSYURUI1002","TANPOSYURUI",2,"1002","協会/売掛金 90% 京都","協会／売掛金　９０％　京都"
"TANPOSYURUI1003","TANPOSYURUI",3,"1003","協会/一般 大阪","協会／一般　大阪（保証番号９ｘｘｘｘｘｘｘ）"
"TANPOSYURUI1004","TANPOSYURUI",4,"1004","協会/一般 滋賀","協会／一般　滋賀（保証番号８ｘｘｘｘｘｘｘ）"
"TANPOSYURUI1005","TANPOSYURUI",5,"1005","協会/流用 京都","協会／流用　京都"
"TANPOSYURUI1006","TANPOSYURUI",6,"1006","協会/流用 大阪","協会／流用　大阪"
"TANPOSYURUI1007","TANPOSYURUI",7,"1007","協会/流用 滋賀","協会／流用　滋賀"
"TANPOSYURUI1008","TANPOSYURUI",8,"1008","協会/一般80% 京都","協会／一般　８０％保証　京都"
"TANPOSYURUI1009","TANPOSYURUI",9,"1009","協会/一般90% 京都","協会／一般　９０％保証　京都"
"TANPOSYURUI1010","TANPOSYURUI",10,"1010","協会/一般93.3% 京都","協会／一般　９３．３％保証　京都"
"TANPOSYURUI1011","TANPOSYURUI",11,"1011","協会/流用80% 京都","協会／流用　８０％保証　京都"
"TANPOSYURUI1012","TANPOSYURUI",12,"1012","協会/流用90% 京都","協会／流用　９０％保証　京都"
"TANPOSYURUI1013","TANPOSYURUI",13,"1013","協会/流用93.3% 京都","協会／流用　９３．３％保証　京都"
"TANPOSYURUI1014","TANPOSYURUI",14,"1014","協会/一般80% 大阪","協会／一般　８０％保証　大阪"
"TANPOSYURUI1015","TANPOSYURUI",15,"1015","協会/一般80% 滋賀","協会／一般　８０％保証　滋賀"
"TANPOSYURUI1016","TANPOSYURUI",16,"1016","協会/流用80% 大阪","協会／流用　８０％保証　大阪"
"TANPOSYURUI1017","TANPOSYURUI",17,"1017","協会/流用80% 滋賀","協会／流用　８０％保証　滋賀"
"TANPOSYURUI1018","TANPOSYURUI",18,"1018","協会/条変無担 京都","協会／条変無担 京都"
"TANPOSYURUI1019","TANPOSYURUI",19,"1019","協会/条変有担 京都","協会／条変有担 京都"
"TANPOSYURUI1020","TANPOSYURUI",20,"1020","協会/条変無担 大阪","協会／条変無担 大阪"
"TANPOSYURUI1021","TANPOSYURUI",21,"1021","協会/条変有担 大阪","協会／条変有担 大阪"
"TANPOSYURUI1022","TANPOSYURUI",22,"1022","協会/条変無担 滋賀","協会／条変無担 滋賀"
"TANPOSYURUI1023","TANPOSYURUI",23,"1023","協会/条変有担 滋賀","協会／条変有担 滋賀"
"TANPOSYURUI1024","TANPOSYURUI",24,"1024","協会/一般 奈良","協会/一般 奈良"
"TANPOSYURUI1025","TANPOSYURUI",25,"1025","協会/流用 奈良","協会/流用 奈良"
"TANPOSYURUI1026","TANPOSYURUI",26,"1026","協会/一般80% 奈良","協会/一般80% 奈良"
"TANPOSYURUI1027","TANPOSYURUI",27,"1027","協会/流用80% 奈良","協会/流用80% 奈良"
"TANPOSYURUI2001","TANPOSYURUI",28,"2001","しんきん保証基金","しんきん保証基金"
"TANPOSYURUI2002","TANPOSYURUI",29,"2002","(財)VEC","（財）VEC"
"TANPOSYURUI2003","TANPOSYURUI",30,"2003","大阪府企業振興事業団","大阪府企業振興事業団"
"TANPOSYURUI2005","TANPOSYURUI",31,"2005","(財)VEC","（財）VEC"
"TANPOSYURUI2006","TANPOSYURUI",32,"2006","大阪府企業振興事業団","大阪府企業振興事業団"
"TANPOSYURUI2007","TANPOSYURUI",33,"2007","(独)情報処理推進機構","（独）情報処理推進機構"
"TANPOSYURUI2008","TANPOSYURUI",34,"2008","(社)全国石油協会 90%","（社）全国石油協会　９０％保証"
"TANPOSYURUI2009","TANPOSYURUI",35,"2009","(社)全国石油協会 95%","（社）全国石油協会　９５％保証"
"TANPOSYURUI2010","TANPOSYURUI",36,"2010","中小機構・50％","中小機構・50％"
"TANPOSYURUI4001","TANPOSYURUI",37,"4001","ジャックス","ジャックス"
"TANPOSYURUI4002","TANPOSYURUI",38,"4002","三菱ＵＦＪニコス","三菱ＵＦＪニコス（旧日本信販）"
"TANPOSYURUI4003","TANPOSYURUI",39,"4003","オリコ","オリコ"
"TANPOSYURUI4004","TANPOSYURUI",40,"4004","アプラス","アプラス（旧大信販）"
"TANPOSYURUI4005","TANPOSYURUI",41,"4005","三生信用保証","三生信用保証"
"TANPOSYURUI4006","TANPOSYURUI",42,"4006","ダイヤモンド信用保証","ダイヤモンド信用保証"
"TANPOSYURUI4007","TANPOSYURUI",43,"4007","三菱UFJ ﾛｰﾝﾋﾞｼﾞﾈｽ","三菱UFJ ﾛｰﾝﾋﾞｼﾞﾈｽ"
"TANPOSYURUI4008","TANPOSYURUI",44,"4008","あさひ銀保証","あさひ銀保証"
"TANPOSYURUI4009","TANPOSYURUI",45,"4009","不動産信用保証","不動産信用保証"
"TANPOSYURUI4010","TANPOSYURUI",46,"4010","朝日生命保険","朝日生命保険相互会社"
"TANPOSYURUI4011","TANPOSYURUI",47,"4011","全国不動産信用保証","全国不動産信用保証"
"TANPOSYURUI4012","TANPOSYURUI",48,"4012","近畿しんきんｸﾚｼﾞｯﾄ","近畿しんきんクレジット"
"TANPOSYURUI4013","TANPOSYURUI",49,"4013","三井住友カード","三井住友カード"
"TANPOSYURUI4014","TANPOSYURUI",50,"4014","三井住友カード","三井住友カード"
"TANPOSYURUI4015","TANPOSYURUI",51,"4015","クレディセゾン","クレディセゾン"
"TANPOSYURUI4016","TANPOSYURUI",52,"4016","日立キャピタル","日立キャピタル"
"TANPOSYURUI4017","TANPOSYURUI",53,"4017","大同建設","大同建設"
"TANPOSYURUI4018","TANPOSYURUI",54,"4018","嵯峨野不動産","嵯峨野不動産"
"TANPOSYURUI4019","TANPOSYURUI",55,"4019","積水ハウス","積水ハウス"
"TANPOSYURUI4020","TANPOSYURUI",56,"4020","アールエスティ","アールエスティ"
"TANPOSYURUI4021","TANPOSYURUI",57,"4021","住宅融資保険","住宅融資保険"
"TANPOSYURUI4022","TANPOSYURUI",58,"4022","東京海上日動火災保険","東京海上日動火災保険（旧東京海上火災保険）"
"TANPOSYURUI4023","TANPOSYURUI",59,"4023","東京海上日動火災保険","東京海上日動火災保険（旧日動火災海上保険）"
"TANPOSYURUI4024","TANPOSYURUI",60,"4024","損保ジャパン日本興亜","損害保険ジャパン日本興亜"
"TANPOSYURUI4025","TANPOSYURUI",61,"4025","三井住友海上火災保険","三井住友海上火災保険（旧三井海上火災保険）"
"TANPOSYURUI4026","TANPOSYURUI",62,"4026","三井住友海上火災保険","三井住友海上火災保険（旧住友海上火災保険）"
"TANPOSYURUI4027","TANPOSYURUI",63,"4027","大東京海上火災保険","大東京海上火災保険"
"TANPOSYURUI4028","TANPOSYURUI",64,"4028","日新火災海上保険","日新火災海上保険"
"TANPOSYURUI4029","TANPOSYURUI",65,"4029","三菱ＵＦＪニコス","三菱ＵＦＪニコス（株）"
"TANPOSYURUI4030","TANPOSYURUI",66,"4030","三井住友カード","三井住友カード株式会社"
"TANPOSYURUI4031","TANPOSYURUI",67,"4031","三菱ＵＦＪ銀行","三菱ＵＦＪ銀行"
"TANPOSYURUI4032","TANPOSYURUI",68,"4032","オリックス","オリックス"
"TANPOSYURUI4033","TANPOSYURUI",69,"4033","ライフカード","ライフカード"
"TANPOSYURUI4034","TANPOSYURUI",70,"4034","セゾンファンデックス","セゾンファンデックス"
"TANPOSYURUI4040","TANPOSYURUI",71,"4040","信金ギャランティ","信金ギャランティ"
"TANPOSYURUI4048","TANPOSYURUI",72,"4048","三井住友カード","三井住友カード"
"TANPOSYURUI4049","TANPOSYURUI",73,"4049","全国保証","全国保証"
"TANPOSYURUI4050","TANPOSYURUI",74,"4050","中信ローン保証","中信ローン保証"
"TANPOSYURUI5019","TANPOSYURUI",75,"5019","教育資金保証基金","教育資金保証基金"
"TANPOSYURUI5020","TANPOSYURUI",76,"5020","農林漁業信用基金","農林漁業信用基金"
"TANPOSYURUI9001","TANPOSYURUI",77,"9001","イセキ農業機械","イセキ農業機械"
"TANPOSYURUI9002","TANPOSYURUI",78,"9002","日東ライフ（株）","日東ライフ（株）"
"TANPOSYURUI9003","TANPOSYURUI",79,"9003","上田三笑堂","上田三笑堂"
"TANPOSYURUI9004","TANPOSYURUI",80,"9004","進々堂製パン","進々堂製パン"
"TANPOSYURUI9005","TANPOSYURUI",81,"9005","村田機械","村田機械"
"TANPOSYURUI9006","TANPOSYURUI",82,"9006","京都府石材業協同組合","京都府石材業協同組合"
"TANPOSYURUI9007","TANPOSYURUI",83,"9007","信和開発・信和ゴルフ","信和開発・信和ゴルフ"
"TANPOSYURUI9008","TANPOSYURUI",84,"9008","タカラベルモント","タカラベルモント"
"TANPOSYURUI9010","TANPOSYURUI",85,"9010","移行未登録","移行未登録"
"TANPOSYURUI9999","TANPOSYURUI",86,"9999","その他","その他"
"TANPOTEGATA1","TANPOTEGATA",1,"1","割引手形","割引手形"
"TANPOTEGATA2","TANPOTEGATA",2,"2","担保手形","担保手形"
"TOKUTEIHENDOU11","TOKUTEIHENDOU1",1,"1","決済確実な割引手形","決済確実な割引手形"
"TOKUTEIHENDOU12","TOKUTEIHENDOU1",2,"2","特定返済財源","特定返済財源で回収確実"
"TOKUTEIHENDOU13","TOKUTEIHENDOU1",3,"3","正常な運転資金","正常な運転資金"
"TOKUTEIHENDOU14","TOKUTEIHENDOU1",4,"4","共益債権等","共益債権等"
